AJWE	Jaws - Ultimate Predator (USA)
AK2E	River City - Tokyo Rumble (USA)
AK3E	Sega 3D Classics Collection (USA)
AK3P	Sega 3D Classics Collection (Europe)
AKDE	Kid Icarus - Uprising (USA) (En,Fr,Es)
AKDP	Kid Icarus - Uprising (Europe) (En,Fr,De,Es,It)
AKGE	Zero Escape - Virtue's Last Reward (USA)
AKGP	Zero Escape - Virtue's Last Reward (Europe)
AKHE	Kingdom Hearts 3D - Dream Drop Distance (USA) (En,Fr)
AKHP	Kingdom Hearts 3D - Dream Drop Distance (Europe) (En,Fr,De)
AKKE	Professor Layton and the Miracle Mask (USA)
AKKP	Professor Layton and the Miracle Mask (Europe)
AKMP	Teddy Together (Europe) (En,Fr,De,Es,It)
AKSE	Shovel Knight (USA)
AKSP	Shovel Knight (Europe) (En,Fr,De,Es,It)
AKTP	Brain Training 3D (Europe) (En,Fr,De,Es,It)
AKZE	DreamWorks Super Star Kartz (USA) (En,Fr)
AKZP	DreamWorks Super Star Kartz (Europe) (En,Fr,De,Es,It,Nl,Sv)
AL3P	Farming Simulator 2012 3D (Europe) (En,Fr,De)
AL4E	Alliance Alive, The (USA)
AL5D	LEGO Marvel Super Heroes - Universum in Gefahr (Germany) (En,Fr,De,Es,It,Nl,Da)
AL5E	LEGO Marvel Super Heroes - Universe in Peril (USA) (En,Fr,Es,Pt) (English-only Audio)
AL5F	LEGO Marvel Super Heroes - L'Univers en Peril (France) (En,Fr,De,Es,It,Nl,Da)
AL5P	LEGO Marvel Super Heroes - Universe in Peril (Europe) (En,Fr,De,Es,It,Nl,Da)
AL5S	LEGO Marvel Super Heroes - Universo en Peligro (Spain) (En,Fr,De,Es,It,Nl,Da)
AL5Y	LEGO Marvel Super Heroes - Universe in Peril (USA) (En,Fr,Es,Pt) (Spanish-only Audio)
AL6E	Professor Layton and the Azran Legacy (USA)
AL6P	Professor Layton and the Azran Legacy (Europe)
AL8P	Nintendo 3DS Guide - Louvre (Europe)
AL9P	One Piece - Unlimited Cruise SP2 (Europe) (En,Fr,De,Es,It)
ALAD	LEGO Der Herr der Ringe (Germany) (En,Fr,De,Es,It,Nl,Da)
ALAE	LEGO The Lord of the Rings (USA) (En,Fr,Es,Pt)
ALAF	LEGO Le Seigneur des Anneaux (France) (En,Fr,De,Es,It,Nl,Da)
ALAP	LEGO The Lord of the Rings (Europe) (En,Fr,De,Es,It,Nl,Da)
ALAS	LEGO El Senor de los Anillos (Spain) (En,Fr,De,Es,It,Nl,Da)
ALBD	LEGO Batman 2 - DC Super Heroes (Germany) (En,De)
ALBE	LEGO Batman 2 - DC Super Heroes (USA) (En,Fr,Es,Pt)
ALBF	LEGO Batman 2 - DC Super Heroes (France) (En,Fr)
ALBP	LEGO Batman 2 - DC Super Heroes (Europe) (En,Fr,De,Es,It,Nl,Da)
ALBZ	LEGO Batman 2 - DC Super Heroes (Canada) (En,Fr-CA)
ALCE	Spirit Camera - The Cursed Memoir (USA)
ALCP	Spirit Camera - The Cursed Memoir (Europe) (En,Fr,De,Es,It)
ALDE	Let's Ride - Best in Breed 3D (USA)
ALEE	LEGO Marvel Avengers (USA) (En,Fr,Es,Pt)
ALEP	LEGO Marvel Avengers (Europe) (En,Fr,De,Es,It,Nl,Da)
ALEV	LEGO Marvel Avengers (Italy) (En,Fr,De,Es,It,Nl,Da)
ALEX	LEGO Marvel Vengadores (Spain) (En,Fr,De,Es,It,Nl,Da)
ALEY	LEGO Marvel Avengers (Germany) (En,Fr,De,Es,It,Nl,Da)
ALEZ	LEGO Marvel Avengers (France) (En,Fr,De,Es,It,Nl,Da)
ALFP	One Piece - Unlimited Cruise SP (Europe) (En,Fr,De,Es,It)
ALGE	LEGO Star Wars III - The Clone Wars (USA) (En,Fr,Es)
ALGP	LEGO Star Wars III - The Clone Wars (Europe) (En,Fr,De,Es,It,Da)
ALJP	Lucky Luke & The Daltons (Europe) (En,Fr,De,Es,It)
ALKP	I Love My Cats (Europe) (En,Fr,De,Es,It,Nl)
ALLE	Sonic & All-Stars Racing Transformed (USA) (En,Fr,Es)
ALLP	Sonic & All-Stars Racing Transformed (Europe) (En,Fr,De,Es,It)
ALNP	I Love My Pony (Europe) (En,Fr,De,Es,It,Nl)
ALWP	I Love My Dogs (Europe) (En,Fr,De,Es,It,Nl)
ALXP	Luxor (Europe) (En,Fr,De,Nl)
ALYE	Lalaloopsy - Carnival of Friends (USA)
ALZE	Yo-Kai Watch 3 (USA)
ALZP	Yo-Kai Watch 3 (Europe)
AM2E	Alien Chaos 3D (USA)
AM3P	Whitakers Present, The - Milton & Friends 3D (Europe)
